订单号,成交时间,商品ID,商品名称,数量,单价,实付金额,运费,优惠金额,买家ID,退款状态,订单状态,备注
TB0001666,2026-08-09 13:12:33,1530101,服饰鞋包-商品0101,1,127.69,127.69,0,0,1003871,未退款,已完成,
TB0001667,2026-08-10 04:22:49,2165016,母婴玩具-商品5016,1,184.42,184.42,0,0,1003871,未退款,已完成,
TB0001668,2026-08-05 11:19:54,761864,服饰鞋包-商品1864,1,180.85,180.85,0,0,1003875,未退款,已完成,
TB0001669,2026-08-07 15:59:50,2790653,美妆个护-商品0653,1,146.61,146.61,0,0,1003885,未退款,已完成,
TB0001670,2026-08-10 16:46:49,13732,数码家电-商品3732,1,696.58,696.58,0,0,1003885,未退款,已完成,
TB0001671,2026-08-11 11:33:04,47531,家居日用-商品7531,1,76.91,76.91,0,0,1003885,未退款,已完成,
TB0001672,2026-08-11 11:42:57,47531,家居日用-商品7531,1,140.34,140.34,0,0,1003885,未退款,已完成,
TB0001673,2026-08-09 05:48:53,3392947,服饰鞋包-商品2947,1,155.01,155.01,0,0,1003887,未退款,已完成,
TB0001674,2026-08-11 16:54:26,168677,数码家电-商品8677,1,552.5,552.5,0,0,1003893,未退款,已完成,
TB0001675,2026-08-06 16:17:30,4075463,服饰鞋包-商品5463,1,50.38,50.38,0,0,1003894,未退款,已完成,
TB0001676,2026-08-04 04:30:09,1347509,母婴玩具-商品7509,1,104.74,104.74,0,0,1003901,未退款,已完成,
TB0001677,2026-08-07 11:14:03,1347509,母婴玩具-商品7509,1,196.45,196.45,0,0,1003901,未退款,已完成,
TB0001678,2026-08-09 14:34:51,3233798,家居日用-商品3798,1,78.2,78.2,0,0,1003901,未退款,已完成,
TB0001679,2026-08-11 03:26:46,3823579,数码家电-商品3579,1,249.64,249.64,0,0,1003901,未退款,已完成,
TB0001680,2026-08-11 09:21:04,2870017,美妆个护-商品0017,1,210.14,210.14,0,0,1003901,未退款,已完成,
TB0001680,2026-08-11 09:21:04,3445520,数码家电-商品5520,1,812.75,812.75,0,0,1003901,未退款,已完成,
TB0001680,2026-08-11 09:21:04,307896,服饰鞋包-商品7896,1,29.24,29.24,0,0,1003901,未退款,已完成,
TB0001680,2026-08-11 09:21:04,122092,运动户外-商品2092,1,200.27,200.27,0,0,1003901,未退款,已完成,
TB0001680,2026-08-11 09:21:04,2044299,数码家电-商品4299,1,504.74,504.74,0,0,1003901,未退款,已完成,
TB0001680,2026-08-11 09:21:04,1339786,家居日用-商品9786,1,105.62,105.62,0,0,1003901,未退款,已完成,
TB0001680,2026-08-11 09:21:04,3107357,运动户外-商品7357,1,366.17,366.17,0,0,1003901,未退款,已完成,
TB0001680,2026-08-11 09:21:04,370265,运动户外-商品0265,1,181.61,181.61,0,0,1003901,未退款,已完成,
TB0001680,2026-08-11 09:21:04,3095307,家居日用-商品5307,1,131.28,131.28,0,0,1003901,未退款,已完成,
TB0001680,2026-08-11 09:21:04,689042,母婴玩具-商品9042,1,184.72,184.72,0,0,1003901,未退款,已完成,
TB0001680,2026-08-11 09:21:04,1325805,家居日用-商品5805,1,83.99,83.99,0,0,1003901,未退款,已完成,
TB0001680,2026-08-11 09:21:04,3900472,运动户外-商品0472,1,105.15,105.15,0,0,1003901,未退款,已完成,
TB0001680,2026-08-11 09:21:04,506837,美妆个护-商品6837,1,215.7,215.7,0,0,1003901,未退款,已完成,
TB0001680,2026-08-11 09:21:04,186948,运动户外-商品6948,1,344.54,344.54,0,0,1003901,未退款,已完成,
TB0001680,2026-08-11 09:21:04,2969676,家居日用-商品9676,1,152.64,152.64,0,0,1003901,未退款,已完成,
TB0001680,2026-08-11 09:21:04,4855294,家居日用-商品5294,1,157.96,157.96,0,0,1003901,未退款,已完成,
TB0001680,2026-08-11 09:21:04,4436021,数码家电-商品6021,1,275.24,275.24,0,0,1003901,未退款,已完成,
TB0001680,2026-08-11 09:21:04,3085138,食品生鲜-商品5138,1,8.3,8.3,0,0,1003901,未退款,已完成,
TB0001680,2026-08-11 09:21:04,3151645,家居日用-商品1645,1,149.33,149.33,0,0,1003901,未退款,已完成,
TB0001680,2026-08-11 09:21:04,1286844,家居日用-商品6844,1,51.73,51.73,0,0,1003901,未退款,已完成,
TB0001680,2026-08-11 09:21:04,939688,图书文创-商品9688,1,49.92,49.92,0,0,1003901,未退款,已完成,
TB0001680,2026-08-11 09:21:04,3082633,数码家电-商品2633,1,259.65,259.65,0,0,1003901,未退款,已完成,
TB0001680,2026-08-11 09:21:04,1149771,母婴玩具-商品9771,1,173.31,173.31,0,0,1003901,未退款,已完成,
TB0001680,2026-08-11 09:21:04,2993500,美妆个护-商品3500,1,223.65,223.65,0,0,1003901,未退款,已完成,
TB0001680,2026-08-11 09:21:04,2887719,家居日用-商品7719,1,82.08,82.08,0,0,1003901,未退款,已完成,
TB0001680,2026-08-11 09:21:04,2387063,食品生鲜-商品7063,1,30.51,30.51,0,0,1003901,未退款,已完成,
TB0001681,2026-08-11 09:23:55,2040053,服饰鞋包-商品0053,1,120.0,120.0,0,0,1003901,未退款,已完成,
TB0001682,2026-08-03 16:18:08,15709,运动户外-商品5709,1,116.74,116.74,0,0,1003906,未退款,已完成,
TB0001683,2026-08-07 12:56:35,3057330,母婴玩具-商品7330,1,100.75,100.75,0,0,1003906,未退款,已完成,
TB0001684,2026-08-07 14:15:57,3685827,运动户外-商品5827,1,229.41,229.41,0,0,1003906,未退款,已完成,
TB0001685,2026-08-08 15:49:36,1029005,食品生鲜-商品9005,1,23.52,23.52,0,0,1003906,未退款,已完成,
TB0001686,2026-08-11 07:51:13,3015698,数码家电-商品5698,1,893.78,893.78,0,0,1003906,未退款,已完成,
TB0001687,2026-08-11 14:07:51,3273409,服饰鞋包-商品3409,1,77.11,77.11,0,0,1003906,未退款,已完成,
TB0001688,2026-08-11 15:57:21,3273409,服饰鞋包-商品3409,1,40.35,40.35,0,0,1003906,未退款,已完成,
TB0001689,2026-08-12 01:12:58,3015698,数码家电-商品5698,1,448.11,448.11,0,0,1003906,未退款,已完成,
TB0001690,2026-08-12 07:46:53,3244515,食品生鲜-商品4515,1,60.56,60.56,0,0,1003906,未退款,已完成,
TB0001691,2026-08-05 04:43:05,2642871,运动户外-商品2871,1,209.52,209.52,0,0,1003912,未退款,已完成,
TB0001692,2026-08-07 14:32:58,104130,数码家电-商品4130,1,159.56,159.56,0,0,1003914,未退款,已完成,
TB0001693,2026-08-11 11:54:35,3529774,运动户外-商品9774,1,39.04,39.04,0,0,1003938,未退款,已完成,
TB0001694,2026-08-11 13:18:10,815000,家居日用-商品5000,1,42.56,42.56,0,0,1003938,未退款,已完成,
TB0001695,2026-08-04 02:29:45,3073281,运动户外-商品3281,1,106.31,106.31,0,0,1003940,未退款,已完成,
TB0001696,2026-08-08 02:48:35,77309,服饰鞋包-商品7309,1,169.11,169.11,0,0,1003940,未退款,已完成,
TB0001697,2026-08-12 12:15:06,1148676,食品生鲜-商品8676,1,51.12,51.12,0,0,1003940,已退款,已退款,
TB0001698,2026-08-04 14:09:45,2638042,数码家电-商品8042,1,894.91,894.91,0,0,1003941,未退款,已完成,
TB0001699,2026-08-04 14:29:21,4693960,食品生鲜-商品3960,1,90.52,90.52,0,0,1003941,未退款,已完成,
TB0001699,2026-08-04 14:29:21,3154858,食品生鲜-商品4858,1,20.17,20.17,0,0,1003941,未退款,已完成,
TB0001700,2026-08-06 10:43:57,956740,母婴玩具-商品6740,1,81.22,81.22,0,0,1003941,未退款,已完成,
TB0001701,2026-08-06 13:37:09,1707879,母婴玩具-商品7879,1,32.1,32.1,0,0,1003947,未退款,已完成,
TB0001702,2026-08-12 15:19:30,2835759,美妆个护-商品5759,1,49.32,49.32,0,0,1003961,未退款,已完成,
TB0001703,2026-08-05 07:20:26,3154938,母婴玩具-商品4938,1,162.83,162.83,0,0,1003965,未退款,已完成,
TB0001704,2026-08-05 07:22:44,4064387,美妆个护-商品4387,1,69.31,69.31,0,0,1003965,未退款,已完成,
TB0001705,2026-08-06 11:27:50,3849232,家居日用-商品9232,1,89.82,89.82,0,0,1003975,未退款,已完成,
TB0001705,2026-08-06 11:27:50,3973904,运动户外-商品3904,1,326.97,326.97,0,0,1003975,未退款,已完成,
TB0001705,2026-08-06 11:27:50,4472912,服饰鞋包-商品2912,1,69.84,69.84,0,0,1003975,未退款,已完成,
TB0001705,2026-08-06 11:27:50,1752514,数码家电-商品2514,1,508.01,508.01,0,0,1003975,未退款,已完成,
TB0001706,2026-08-11 01:38:33,2635487,母婴玩具-商品5487,1,28.6,28.6,0,0,1003975,未退款,已完成,
TB0001707,2026-08-07 01:15:37,1886759,服饰鞋包-商品6759,1,192.73,192.73,0,0,1003979,未退款,已完成,
TB0001708,2026-08-08 14:08:35,4522661,母婴玩具-商品2661,1,136.78,136.78,0,0,1003979,未退款,已完成,
TB0001709,2026-08-04 10:58:04,3512285,运动户外-商品2285,1,318.02,318.02,0,0,1003983,未退款,已完成,
TB0001710,2026-08-04 11:13:46,2411526,母婴玩具-商品1526,1,66.55,66.55,0,0,1003983,未退款,已完成,
TB0001711,2026-08-04 11:15:20,4147316,食品生鲜-商品7316,1,65.0,65.0,0,0,1003983,未退款,已完成,
TB0001711,2026-08-04 11:15:20,309028,母婴玩具-商品9028,1,134.68,134.68,0,0,1003983,未退款,已完成,
TB0001712,2026-08-05 00:35:12,3083569,家居日用-商品3569,1,103.87,103.87,0,0,1003983,未退款,已完成,
TB0001713,2026-08-05 09:11:01,3152425,图书文创-商品2425,1,66.2,66.2,0,0,1003983,未退款,已完成,
TB0001714,2026-08-05 15:05:17,2299375,母婴玩具-商品9375,1,40.68,40.68,0,0,1003983,未退款,已完成,
TB0001715,2026-08-05 15:08:15,4183261,数码家电-商品3261,1,351.87,351.87,0,0,1003983,未退款,已完成,
TB0001716,2026-08-05 15:45:46,2678403,家居日用-商品8403,1,129.29,129.29,0,0,1003983,未退款,已完成,
TB0001716,2026-08-05 15:45:46,2999548,家居日用-商品9548,1,118.26,118.26,0,0,1003983,未退款,已完成,
TB0001716,2026-08-05 15:45:46,4975577,家居日用-商品5577,1,57.27,57.27,0,0,1003983,未退款,已完成,
TB0001717,2026-08-06 08:40:51,3219577,母婴玩具-商品9577,1,102.45,102.45,0,0,1003983,未退款,已完成,
TB0001718,2026-08-06 08:49:18,9702,美妆个护-商品9702,1,291.07,291.07,0,0,1003983,未退款,已完成,
TB0001719,2026-08-06 13:25:02,5146125,服饰鞋包-商品6125,1,40.45,40.45,0,0,1003983,未退款,已完成,
TB0001720,2026-08-06 14:33:51,237909,美妆个护-商品7909,1,168.32,168.32,0,0,1003983,未退款,已完成,
TB0001720,2026-08-06 14:33:51,2122416,服饰鞋包-商品2416,1,102.85,102.85,0,0,1003983,未退款,已完成,
TB0001721,2026-08-06 14:37:31,3674683,数码家电-商品4683,1,216.27,216.27,0,0,1003983,未退款,已完成,
TB0001722,2026-08-08 08:08:13,3219577,母婴玩具-商品9577,1,144.36,144.36,0,0,1003983,未退款,已完成,
TB0001723,2026-08-08 09:42:42,2909223,图书文创-商品9223,1,56.16,56.16,0,0,1003983,未退款,已完成,
TB0001724,2026-08-08 14:51:49,3062015,数码家电-商品2015,1,670.82,670.82,0,0,1003983,未退款,已完成,
TB0001725,2026-08-08 15:12:46,3701890,食品生鲜-商品1890,1,12.4,12.4,0,0,1003983,未退款,已完成,
TB0001726,2026-08-08 23:29:50,691693,图书文创-商品1693,1,21.66,21.66,0,0,1003983,未退款,已完成,
TB0001726,2026-08-08 23:29:50,1859881,家居日用-商品9881,1,115.46,115.46,0,0,1003983,未退款,已完成,
TB0001726,2026-08-08 23:29:50,4056517,家居日用-商品6517,1,116.18,116.18,0,0,1003983,未退款,已完成,
TB0001726,2026-08-08 23:29:50,4880731,家居日用-商品0731,1,150.7,150.7,0,0,1003983,未退款,已完成,
TB0001726,2026-08-08 23:29:50,4702409,家居日用-商品2409,1,141.65,141.65,0,0,1003983,未退款,已完成,
TB0001726,2026-08-08 23:29:50,3538942,家居日用-商品8942,1,136.38,136.38,0,0,1003983,未退款,已完成,
TB0001726,2026-08-08 23:29:50,2908885,数码家电-商品8885,1,361.59,361.59,0,0,1003983,未退款,已完成,
TB0001726,2026-08-08 23:29:50,3050742,家居日用-商品0742,1,142.37,142.37,0,0,1003983,未退款,已完成,
TB0001726,2026-08-08 23:29:50,2840982,母婴玩具-商品0982,1,29.51,29.51,0,0,1003983,未退款,已完成,
TB0001727,2026-08-09 01:25:09,1095896,美妆个护-商品5896,1,244.63,244.63,0,0,1003983,未退款,已完成,
TB0001728,2026-08-09 04:43:36,1072686,服饰鞋包-商品2686,1,38.0,38.0,0,0,1003983,未退款,已完成,
TB0001729,2026-08-09 14:58:17,5146125,服饰鞋包-商品6125,1,185.43,185.43,0,0,1003983,未退款,已完成,
TB0001730,2026-08-09 15:10:55,2695132,美妆个护-商品5132,1,103.39,103.39,0,0,1003983,未退款,已完成,
TB0001731,2026-08-10 05:30:21,609662,服饰鞋包-商品9662,1,191.33,191.33,0,0,1003983,未退款,已完成,
TB0001732,2026-08-10 13:48:48,1611884,家居日用-商品1884,1,17.85,17.85,0,0,1003983,未退款,已完成,
TB0001733,2026-08-11 07:02:14,1453223,美妆个护-商品3223,1,118.51,118.51,0,0,1003983,未退款,已完成,
TB0001734,2026-08-11 07:03:52,2328831,图书文创-商品8831,1,42.34,42.34,0,0,1003983,未退款,已完成,
TB0001735,2026-08-11 07:04:50,1453223,美妆个护-商品3223,1,64.85,64.85,0,0,1003983,未退款,已完成,
TB0001736,2026-08-12 09:10:08,4280909,母婴玩具-商品0909,1,77.23,77.23,0,0,1003983,未退款,已完成,
TB0001737,2026-08-12 09:24:56,3962112,服饰鞋包-商品2112,1,49.52,49.52,0,0,1003983,未退款,已完成,
TB0001738,2026-08-12 09:28:31,1466270,服饰鞋包-商品6270,1,91.67,91.67,0,0,1003983,未退款,已完成,
TB0001739,2026-08-12 11:37:45,4940506,服饰鞋包-商品0506,1,41.91,41.91,0,0,1003983,未退款,已完成,
TB0001740,2026-08-11 10:18:01,1950705,家居日用-商品0705,1,146.27,146.27,0,0,1003988,未退款,已完成,
TB0001741,2026-08-12 11:02:36,1950705,家居日用-商品0705,1,16.03,16.03,0,0,1003988,未退款,已完成,
TB0001742,2026-08-10 01:04:31,4665950,美妆个护-商品5950,1,106.71,106.71,0,0,1003991,未退款,已完成,
TB0001743,2026-08-10 16:29:00,2076643,数码家电-商品6643,1,387.46,387.46,0,0,1003993,未退款,已完成,
TB0001744,2026-08-11 05:25:05,2237561,服饰鞋包-商品7561,1,145.36,145.36,0,0,1003998,未退款,已完成,
TB0001744,2026-08-11 05:25:05,4836492,服饰鞋包-商品6492,1,143.76,143.76,0,0,1003998,未退款,已完成,
TB0001745,2026-08-12 11:59:18,3641909,家居日用-商品1909,1,28.05,28.05,0,0,1004001,未退款,已完成,
TB0001746,2026-08-11 16:02:12,4892400,服饰鞋包-商品2400,1,113.88,113.88,0,0,1004002,已退款,已退款,
TB0001747,2026-08-11 03:26:51,3183382,运动户外-商品3382,1,89.45,89.45,0,0,1004019,未退款,已完成,
TB0001748,2026-08-11 07:40:46,3708457,母婴玩具-商品8457,1,150.61,150.61,0,0,1004019,未退款,已完成,
TB0001749,2026-08-08 14:37:30,1005543,美妆个护-商品5543,1,163.91,163.91,0,0,1004020,未退款,已完成,
TB0001750,2026-08-09 12:54:01,4474759,食品生鲜-商品4759,1,62.8,62.8,0,0,1004021,未退款,已完成,
TB0001751,2026-08-09 18:24:59,505292,食品生鲜-商品5292,1,9.89,9.89,0,0,1004021,未退款,已完成,
TB0001752,2026-08-11 14:45:52,3137676,美妆个护-商品7676,1,249.33,249.33,0,0,1004021,未退款,已完成,
TB0001753,2026-08-12 15:39:24,3369751,图书文创-商品9751,1,16.75,16.75,0,0,1004026,未退款,已完成,
TB0001754,2026-08-04 10:08:27,2500053,服饰鞋包-商品0053,1,56.77,56.77,0,0,1004032,未退款,已完成,
TB0001755,2026-08-11 15:30:11,3822898,美妆个护-商品2898,1,183.33,183.33,0,0,1004032,未退款,已完成,
TB0001756,2026-08-11 14:39:45,1044710,数码家电-商品4710,1,357.67,357.67,0,0,1004068,未退款,已完成,
TB0001757,2026-08-11 14:54:19,4103172,数码家电-商品3172,1,763.49,763.49,0,0,1004068,未退款,已完成,
TB0001758,2026-08-11 15:25:51,1640439,数码家电-商品0439,1,639.22,639.22,0,0,1004068,未退款,已完成,
TB0001759,2026-08-11 17:22:41,2403113,数码家电-商品3113,1,889.56,889.56,0,0,1004068,未退款,已完成,
TB0001760,2026-08-07 14:05:38,1168728,服饰鞋包-商品8728,1,45.19,45.19,0,0,1004073,未退款,已完成,
TB0001761,2026-08-04 14:51:24,1912136,数码家电-商品2136,1,679.78,679.78,0,0,1004075,未退款,已完成,
TB0001762,2026-08-09 09:08:25,3581169,服饰鞋包-商品1169,1,66.73,66.73,0,0,1004075,未退款,已完成,
TB0001763,2026-08-09 14:10:22,1569796,母婴玩具-商品9796,1,170.13,170.13,0,0,1004075,未退款,已完成,
TB0001764,2026-08-11 01:14:04,2470351,图书文创-商品0351,1,38.65,38.65,0,0,1004075,未退款,已完成,
TB0001765,2026-08-12 15:31:10,567355,服饰鞋包-商品7355,1,40.83,40.83,0,0,1004082,未退款,已完成,
TB0001766,2026-08-12 15:42:44,4183511,家居日用-商品3511,1,16.01,16.01,0,0,1004082,未退款,已完成,
TB0001767,2026-08-04 06:43:23,3225328,美妆个护-商品5328,1,79.77,79.77,0,0,1004087,未退款,已完成,
TB0001768,2026-08-04 08:34:20,3225328,美妆个护-商品5328,1,135.6,135.6,0,0,1004087,未退款,已完成,
TB0001769,2026-08-06 02:33:24,305698,家居日用-商品5698,1,25.05,25.05,0,0,1004096,未退款,已完成,
TB0001770,2026-08-06 05:55:46,2572516,食品生鲜-商品2516,1,42.01,42.01,0,0,1004096,未退款,已完成,
TB0001771,2026-08-08 04:26:07,1669105,数码家电-商品9105,1,762.84,762.84,0,0,1004096,未退款,已完成,
TB0001772,2026-08-09 02:10:40,1898034,母婴玩具-商品8034,1,64.46,64.46,0,0,1004096,未退款,已完成,
TB0001773,2026-08-09 05:23:25,4907087,运动户外-商品7087,1,248.07,248.07,0,0,1004096,已退款,已退款,
TB0001774,2026-08-09 05:25:05,721172,运动户外-商品1172,1,242.02,242.02,0,0,1004096,未退款,已完成,
TB0001775,2026-08-09 05:26:04,3674544,家居日用-商品4544,1,146.65,146.65,0,0,1004096,未退款,已完成,
TB0001776,2026-08-09 06:14:30,2588261,图书文创-商品8261,1,30.2,30.2,0,0,1004096,未退款,已完成,
TB0001777,2026-08-10 12:14:55,2614657,母婴玩具-商品4657,1,165.49,165.49,0,0,1004096,未退款,已完成,
TB0001777,2026-08-10 12:14:55,658010,母婴玩具-商品8010,1,78.54,78.54,0,0,1004096,未退款,已完成,
TB0001778,2026-08-10 12:27:34,1885579,美妆个护-商品5579,1,91.5,91.5,0,0,1004096,未退款,已完成,
TB0001779,2026-08-11 07:16:36,493889,数码家电-商品3889,1,691.89,691.89,0,0,1004096,未退款,已完成,
TB0001780,2026-08-07 03:06:43,408416,美妆个护-商品8416,1,85.41,85.41,0,0,1004106,未退款,已完成,
TB0001781,2026-08-08 08:36:52,408416,美妆个护-商品8416,1,182.33,182.33,0,0,1004106,未退款,已完成,
TB0001782,2026-08-09 11:12:28,2723610,运动户外-商品3610,1,328.02,328.02,0,0,1004106,未退款,已完成,
TB0001783,2026-08-04 00:23:50,4225140,数码家电-商品5140,1,250.06,250.06,0,0,1004115,未退款,已完成,
TB0001784,2026-08-10 15:45:33,3810114,数码家电-商品0114,1,215.02,215.02,0,0,1004118,未退款,已完成,
TB0001785,2026-08-04 12:31:47,4025592,服饰鞋包-商品5592,1,71.46,71.46,0,0,1004122,未退款,已完成,
TB0001786,2026-08-06 12:57:00,1170152,食品生鲜-商品0152,1,83.94,83.94,0,0,1004122,未退款,已完成,
TB0001786,2026-08-06 12:57:00,4829704,家居日用-商品9704,1,104.17,104.17,0,0,1004122,未退款,已完成,
TB0001787,2026-08-09 18:53:59,4423671,服饰鞋包-商品3671,1,188.14,188.14,0,0,1004140,未退款,已完成,
TB0001788,2026-08-12 08:25:31,3479834,食品生鲜-商品9834,1,17.19,17.19,0,0,1004146,未退款,已完成,
TB0001789,2026-08-09 04:09:22,264892,运动户外-商品4892,1,349.67,349.67,0,0,1004161,未退款,已完成,
TB0001790,2026-08-12 08:04:25,5096542,家居日用-商品6542,1,109.03,109.03,0,0,1004161,未退款,已完成,
TB0001791,2026-08-07 09:43:41,3859115,服饰鞋包-商品9115,1,113.15,113.15,0,0,1004165,未退款,已完成,
TB0001792,2026-08-08 12:53:22,1085601,运动户外-商品5601,1,354.63,354.63,0,0,1004165,未退款,已完成,
TB0001793,2026-08-09 02:31:05,2573625,数码家电-商品3625,1,884.37,884.37,0,0,1004165,未退款,已完成,
TB0001794,2026-08-09 11:33:54,3894449,图书文创-商品4449,1,63.66,63.66,0,0,1004165,未退款,已完成,
TB0001795,2026-08-06 08:01:51,2937005,家居日用-商品7005,1,65.6,65.6,0,0,1004172,未退款,已完成,
TB0001796,2026-08-09 01:24:27,1138,图书文创-商品1138,1,47.27,47.27,0,0,1004172,未退款,已完成,
TB0001797,2026-08-09 03:13:11,4734468,母婴玩具-商品4468,1,90.12,90.12,0,0,1004172,未退款,已完成,
TB0001798,2026-08-11 12:42:56,4861832,运动户外-商品1832,1,184.31,184.31,0,0,1004172,未退款,已完成,
TB0001799,2026-08-12 11:11:11,4696642,美妆个护-商品6642,1,268.68,268.68,0,0,1004172,未退款,已完成,
TB0001800,2026-08-11 02:17:16,3105552,家居日用-商品5552,1,107.42,107.42,0,0,1004183,未退款,已完成,
TB0001801,2026-08-12 02:18:05,1874701,美妆个护-商品4701,1,238.05,238.05,0,0,1004183,未退款,已完成,
TB0001802,2026-08-04 12:48:10,3591000,运动户外-商品1000,1,172.92,172.92,0,0,1004192,未退款,已完成,
TB0001802,2026-08-04 12:48:10,83407,数码家电-商品3407,1,293.54,293.54,0,0,1004192,未退款,已完成,
